index,city,state,zipcode,address,loc_name,loc_number,url,promotion,latitude,longitude,is_open,closed_message,delivery_fee,delivery_time,review_count,review_rating,price_bucket,img1,img2,img3,img4,img5,scan_date,TID
633,Alabaster,AL,35007,"1207 1st Street North, Alabaster, AL 35007",Chubbfathers,5a9506fe-98de-4db3-bf9b-30c108a5697e,https://www.ubereats.com/store/chubbfathers/5a9506fe-98de-4db3-bf9b-30c108a5697e,,33.258,-86.81382,False,Opens at 11:00 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1543948223733-w2880-61.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1543948223733-w240-5c.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1543948223733-w640-3b.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1543948223733-w550-62.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1543948223733-w750-74.jpg,2022-11-09 18:03:43,634
634,2834 Pelham Pkwy,AL,35124,"2834 Pelham Pkwy, AL 35124",La Libertad,9a9b6a2f-1001-49e9-a4ef-1c629f8e5234,https://www.ubereats.com/store/la-libertad/9a9b6a2f-1001-49e9-a4ef-1c629f8e5234,,33.305529,-86.8065496,False,Opens at 7:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/15729757-9c03-43ab-a864-75ed65e92645.jpeg,https://d1ralsognjng37.cloudfront.net/f5f6f037-24b7-4c8d-9351-bb68c292a4c7.jpeg,https://d1ralsognjng37.cloudfront.net/e86f4d66-010c-4a2f-a926-27d6bb095df4.jpeg,https://d1ralsognjng37.cloudfront.net/99bbc13c-8b4e-4e12-a960-1a9298b64727.jpeg,https://d1ralsognjng37.cloudfront.net/ed18446a-6280-4a47-990b-6b0c8eccaed9.jpeg,2022-11-09 18:03:43,635
635,Hoover,AL,35226,"5519 Grove Blvd #137, Hoover, AL 35226",American Deli ,4abb8976-dc95-4b2b-90f9-da226f49b467,https://www.ubereats.com/store/american-deli/4abb8976-dc95-4b2b-90f9-da226f49b467,,33.36128,-86.85019,False,Opens at 10:30 AM,,,48.0,4.5,$$,https://d1ralsognjng37.cloudfront.net/9ea45dc6-449d-4eb6-aca8-f04f6c5fb203.jpeg,https://d1ralsognjng37.cloudfront.net/eb9fafc4-0774-48ee-a2de-1fa24f2fe9ca.jpeg,https://d1ralsognjng37.cloudfront.net/02ba0cf6-2d89-4ec2-8f18-3e3598096dc1.jpeg,https://d1ralsognjng37.cloudfront.net/a3c0a32a-849f-489c-a7d8-bb560eac0a9b.jpeg,https://d1ralsognjng37.cloudfront.net/82e5ea57-ec52-43e2-91db-8aa478260a4a.jpeg,2022-11-09 18:03:43,636
636,Alabaster,AL,35007,"1556 1st Street North, Alabaster, AL 35007",Golden Fish & Chicken,ce3ebbb2-fb47-4536-b7fb-b2dbbab690d4,https://www.ubereats.com/store/golden-fish-&-chicken/ce3ebbb2-fb47-4536-b7fb-b2dbbab690d4,,33.26311,-86.81108,False,Opens at 10:00 AM,,,11.0,4.8,$$$,https://d1ralsognjng37.cloudfront.net/140df7e4-d851-4084-84c8-0db2f377d485.webp,https://d1ralsognjng37.cloudfront.net/b756d619-20d9-4745-98a0-f6888e22518b.webp,https://d1ralsognjng37.cloudfront.net/2518bbe8-936e-4680-bbd6-810e4802794e.webp,https://d1ralsognjng37.cloudfront.net/fb1fa4b4-7528-4c04-94bd-18d9197e0acf.webp,https://d1ralsognjng37.cloudfront.net/6dcecfe5-a934-4db6-bc06-46fd63b1a4d1.webp,2022-11-09 18:03:43,637
637,Alabaster,AL,35007,"125 Colonial Promenade Pkwy, Alabaster, AL 35007",Chick-fil-A (125 Colonial Promenade Pkwy),e38aaee5-03a9-4c12-8596-b986cef65935,https://www.ubereats.com/store/chick-fil-a-125-colonial-promenade-pkwy/e38aaee5-03a9-4c12-8596-b986cef65935,,33.22969,-86.80335,False,Opens at 6:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/958714faf281e57fca5d58ecf0311f53/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/958714faf281e57fca5d58ecf0311f53/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/958714faf281e57fca5d58ecf0311f53/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/958714faf281e57fca5d58ecf0311f53/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/958714faf281e57fca5d58ecf0311f53/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,638
638,Alabaster,AL,35007,"780 Colonial Promenade Pkwy, Alabaster, AL 35007",Dairy Queen Grill & Chill (780 Colonial Promenade Pkwy),3b4956b7-474f-47a8-9a54-7c90e446addc,https://www.ubereats.com/store/dairy-queen-grill-&-chill-780-colonial-promenade-pkwy/3b4956b7-474f-47a8-9a54-7c90e446addc,,33.23804,-86.80219,False,Opens at 10:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/aadd6b1b-e8f5-4403-af36-142b5e15ba90.jpeg,https://d1ralsognjng37.cloudfront.net/db903cd6-ffa3-49fe-9261-d55526c46b59.jpeg,https://d1ralsognjng37.cloudfront.net/9d8917bf-1639-49ce-ac70-b5f9696bc137.jpeg,https://d1ralsognjng37.cloudfront.net/1aaa6375-9b04-4a2f-b3c0-ca8463f17750.jpeg,https://d1ralsognjng37.cloudfront.net/9d5bd179-0f28-4a0e-a647-9a19f8606f12.jpeg,2022-11-09 18:03:43,639
639,Montevallo,AL,35115,"1241 Valley Street, Montevallo, AL 35115",C’s Cakes & Coffee House,c10ca326-754e-4f96-944b-0eb12fe36bb2,https://www.ubereats.com/store/cs-cakes-&-coffee-house/c10ca326-754e-4f96-944b-0eb12fe36bb2,,33.10518,-86.85815,False,Opens at 9:00 AM,,,,,,https://d1ralsognjng37.cloudfront.net/8607e4b6-ba25-455d-a512-e6d96ca1b6ca.webp,https://d1ralsognjng37.cloudfront.net/c9a86774-5308-485d-a768-01455067b701.webp,https://d1ralsognjng37.cloudfront.net/6daabfaa-af3a-4946-99f3-491379400322.webp,https://d1ralsognjng37.cloudfront.net/96938c87-6acf-45f1-9c54-9097111df2f2.webp,https://d1ralsognjng37.cloudfront.net/661764da-f17d-4f0e-82e6-9f5977c41d3e.webp,2022-11-09 18:03:43,640
640,Alabaster,AL,35007,"1100 1st Street South, Alabaster, AL 35007",Nettie B's Grill ,6757fd8a-d482-44d0-8ee3-5c71daa62337,https://www.ubereats.com/store/nettie-bs-grill/6757fd8a-d482-44d0-8ee3-5c71daa62337,,33.23249,-86.81048,False,Opens Thursday 6:00 PM,,,,,,https://tb-static.uber.com/prod/image-proc/processed_images/f5ef7d0e991e0abe27986b6fbfccdd13/16bb0a3ab8ea98cfe8906135767f7bf4.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f5ef7d0e991e0abe27986b6fbfccdd13/d24a30ada2fef6c54cef8739d94823b0.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f5ef7d0e991e0abe27986b6fbfccdd13/e0131c83be09a5694ebe179208a3825d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f5ef7d0e991e0abe27986b6fbfccdd13/1d4135bf27b924efdd528452baa17174.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f5ef7d0e991e0abe27986b6fbfccdd13/69ad85cd7b39888042b3bbf1c22d630d.jpeg,2022-11-09 18:03:43,641
641,Alabaster,AL,35007,"9970 Highway 119, Alabaster, AL 35007",Warrior Express,7a11e57e-4488-5b2a-baaf-b223f015f342,https://www.ubereats.com/store/warrior-express/7a11e57e-4488-5b2a-baaf-b223f015f342,,33.22363,-86.82333,False,Closed,,,,,$$,https://d1ralsognjng37.cloudfront.net/eaebf252-86f8-4756-a6ca-46a610fd2488.webp,https://d1ralsognjng37.cloudfront.net/beb1f469-80b8-4b36-9c80-3dadb36d6264.webp,https://d1ralsognjng37.cloudfront.net/bda6b5e6-0b25-4ae4-87ba-c7c90a695514.webp,https://d1ralsognjng37.cloudfront.net/920dbd32-74be-4c0c-b8bb-7a278483433e.webp,https://d1ralsognjng37.cloudfront.net/597f1a9f-270b-4abd-bb80-e25f2254fd16.webp,2022-11-09 18:03:43,642
642,Alabaster,AL,35007,"300 S Colonial Dr, Alabaster, AL 35007",Moe's Southwest Grill (300 S Colonial Dr),08d0a3b5-5955-43b1-b93a-4869626cbfdd,https://www.ubereats.com/store/moes-southwest-grill-300-s-colonial-dr/08d0a3b5-5955-43b1-b93a-4869626cbfdd,,33.22439,-86.80271,False,Opens at 11:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/c7283cb6-7a56-4715-806b-befb53e47a8f.webp,https://d1ralsognjng37.cloudfront.net/6a80659d-8258-434f-ad6d-1d4fb4860e36.webp,https://d1ralsognjng37.cloudfront.net/8c81efb6-7dfc-4568-875b-c8365cb147bc.webp,https://d1ralsognjng37.cloudfront.net/b04280a7-5f77-46f5-916d-e26f51f61d30.webp,https://d1ralsognjng37.cloudfront.net/f68d5043-5e03-4b63-bc3d-258d3b1fb725.webp,2022-11-09 18:03:43,643
643,3314 Pelham Parkway,AL,35124,"3314 Pelham Parkway, AL 35124",La Cocinita - Pelham,80d03d42-9a93-44b8-8331-132197c9d872,https://www.ubereats.com/store/la-cocinita-pelham/80d03d42-9a93-44b8-8331-132197c9d872,,33.27816,-86.81183,False,Closed,,,,,,https://d1ralsognjng37.cloudfront.net/e358fe55-02c6-4085-b4f0-5b46ead32da4.webp,https://d1ralsognjng37.cloudfront.net/f4c9e006-2793-4b15-8c57-f8c1b82d7970.webp,https://d1ralsognjng37.cloudfront.net/2751990e-ed83-4027-8f9f-5f612f71c0d7.webp,https://d1ralsognjng37.cloudfront.net/329bfed4-20bc-4b8a-bd05-b10306551e54.webp,https://d1ralsognjng37.cloudfront.net/74b20109-3d3f-4911-999a-b2e0e67019a1.webp,2022-11-09 18:03:43,644
644,Birmingham,AL,35207,"224 Daniel Payne Drive N, Birmingham, AL 35207",Denny's (224 Daniel Payne Drive N),719cc60e-bd56-4015-bc03-06131f29a1f9,https://www.ubereats.com/store/dennys-224-daniel-payne-drive-n/719cc60e-bd56-4015-bc03-06131f29a1f9,,33.562544,-86.830681,False,Available at 6:00 AM,,,16.0,4.3,$$,https://tb-static.uber.com/prod/image-proc/processed_images/8f524140c4b2817d78a3c29d77497cea/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8f524140c4b2817d78a3c29d77497cea/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8f524140c4b2817d78a3c29d77497cea/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8f524140c4b2817d78a3c29d77497cea/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8f524140c4b2817d78a3c29d77497cea/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,645
645,3321 Lorna Rd Birmingham AL 35216,3321,Lorna,3321 Lorna Rd Birmingham AL 35216,"Mad Over Curry (3321 Lorna Rd, Birmingham, AL 35216)",efb2c3a0-21ba-5bd7-a96d-80ca9dc47761,https://www.ubereats.com/store/mad-over-curry-3321-lorna-rd-birmingham-al-35216/efb2c3a0-21ba-5bd7-a96d-80ca9dc47761,"Spend $20, Save $5",33.39353,-86.79673,False,Available at 11:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/7bc73658ecf9b3d4a4edec63b0b52443/c73ecc27d2a9eaa735b1ee95304ba588.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7bc73658ecf9b3d4a4edec63b0b52443/445a4b2618e10f7db95d4f17a85b117d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7bc73658ecf9b3d4a4edec63b0b52443/1651207c9cb2a7942b37b3f3e4a0b899.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7bc73658ecf9b3d4a4edec63b0b52443/1153e79d90aa7e9dd2351e1aa8dc4e16.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7bc73658ecf9b3d4a4edec63b0b52443/820883a48567670acbd720bc76391291.jpeg,2022-11-09 18:03:43,646
646,Alabaster,AL,35007,"9200 Highway 119, Alabaster, AL 35007",Green China,5356efae-8f28-5c30-8e61-9d8b2ccdcd3f,https://www.ubereats.com/store/green-china/5356efae-8f28-5c30-8e61-9d8b2ccdcd3f,,33.212047784219465,-86.82678351098309,False,Available at 11:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/eec582259df615c678dbc26b6e614ad8-w2880-01.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/eec582259df615c678dbc26b6e614ad8-w240-69.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/eec582259df615c678dbc26b6e614ad8-w640-52.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/eec582259df615c678dbc26b6e614ad8-w750-c7.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/eec582259df615c678dbc26b6e614ad8-w550-56.jpg,2022-11-09 18:03:43,647
647,Birmingham,AL,35216,"500 Old Town Rd, Birmingham, AL 35216",Chuck E. Cheese (500 Old Town Rd),b6c7039b-f1e0-4f67-be3f-b01c5932ede2,https://www.ubereats.com/store/chuck-e-cheese-500-old-town-rd/b6c7039b-f1e0-4f67-be3f-b01c5932ede2,,33.419761,-86.798175,False,Available at 11:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/c3af7e52-9ea5-498a-8e41-a2e57eae0477.jpeg,https://d1ralsognjng37.cloudfront.net/104d1ec9-bff1-4862-8d1d-0ac5848d90a0.jpeg,https://d1ralsognjng37.cloudfront.net/b0c7f63f-b18a-4d1a-823b-592320e27abd.jpeg,https://d1ralsognjng37.cloudfront.net/1a6bcc82-d759-48a0-8200-56a67c8e291f.jpeg,https://d1ralsognjng37.cloudfront.net/45def2ba-5bd0-4b1d-9b6e-e25b6c0fd8b8.jpeg,2022-11-09 18:03:43,648
648,Alabaster,AL,35007,"149 Buck Creek Plaza, Alabaster, AL 35007",Bamboo Garden,a605b9d5-5d8e-51b2-9c0b-153f277a5755,https://www.ubereats.com/store/bamboo-garden/a605b9d5-5d8e-51b2-9c0b-153f277a5755,,33.21838,-86.82557,False,Available at 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/56166350-5c15-446a-bbc9-e26521a27007.jpeg,https://d1ralsognjng37.cloudfront.net/fe231f18-bd68-40b4-a320-034ac81fdc5f.jpeg,https://d1ralsognjng37.cloudfront.net/4c9048e7-6733-442c-bfde-f2866b7d5ab0.jpeg,https://d1ralsognjng37.cloudfront.net/4d78a3b3-4dd4-404b-8d79-1024432d556a.jpeg,https://d1ralsognjng37.cloudfront.net/029f6991-b0d3-49d3-9e87-6a46167fb4ec.jpeg,2022-11-09 18:03:43,649
649,Hoover,AL,35244,"4524 Southlake Parkway, Hoover, AL 35244",Happy China Chinese Restaurant,6a12a0c1-0993-4adb-bdf0-90bdefdce16c,https://www.ubereats.com/store/happy-china-chinese-restaurant/6a12a0c1-0993-4adb-bdf0-90bdefdce16c,,33.360817,-86.771996,False,Available at 11:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1528566193229-w550-1b.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1528566193229-w2880-14.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1528566193229-w1080-ce.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1528566193229-w240-21.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1528566193229-w640-96.jpg,2022-11-09 18:03:43,650
650,Alabaster,AL,35007,"466 1st St Sw, Alabaster, AL 35007",Hunan Garden 2,485cc4ee-c351-46c0-b7eb-c577c5a29666,https://www.ubereats.com/store/hunan-garden-2/485cc4ee-c351-46c0-b7eb-c577c5a29666,,33.23992,-86.81784,False,Available at 11:00 AM,,,18.0,4.3,,https://d1ralsognjng37.cloudfront.net/1c257c58-59b9-4728-9408-414c14038b48.webp,https://d1ralsognjng37.cloudfront.net/ff5874d1-76af-4953-9add-5206a038c229.webp,https://d1ralsognjng37.cloudfront.net/a30d0dea-e079-4b72-8d49-92b66e3fd4d0.webp,https://d1ralsognjng37.cloudfront.net/7199a3ad-f0a0-42cc-b985-579560ad2ea9.webp,https://d1ralsognjng37.cloudfront.net/b09f7a43-2af1-489e-b2a4-8585b8d1da89.webp,2022-11-09 18:03:43,651
651,Alabaster,AL,35007,"630 1st Street North, Alabaster, AL 35007",Taziki's Mediterranean Café (630 1st Street North),eafa1e9a-445e-442c-be68-afbe76f3b4e0,https://www.ubereats.com/store/tazikis-mediterranean-cafe-630-1st-street-north/eafa1e9a-445e-442c-be68-afbe76f3b4e0,,33.25035,-86.81411,False,Available at 11:00 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/33da8fdc-43e4-4c9f-b29b-a88ab1b10b06.jpeg,https://d1ralsognjng37.cloudfront.net/afdd5e82-fedc-4253-9dfd-2bfe385bbf42.jpeg,https://d1ralsognjng37.cloudfront.net/691f889b-dac3-43f6-8c38-4d04af7f2963.jpeg,https://d1ralsognjng37.cloudfront.net/2e29909b-4d33-4c7e-97c3-471377579a93.jpeg,https://d1ralsognjng37.cloudfront.net/ae232dd2-6e72-4bb8-9d80-b1a9a2e995c8.jpeg,2022-11-09 18:03:43,652
652,PELHAM,AL,35040,"100 Huntley Parkway, PELHAM, AL 35040",CVS (100 Huntley Parkway),b4446b08-2330-5094-935f-17eea467ea9d,https://www.ubereats.com/store/cvs-100-huntley-parkway/b4446b08-2330-5094-935f-17eea467ea9d,,33.27654,-86.79448,False,Available at 8:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/16bb0a3ab8ea98cfe8906135767f7bf4.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/d24a30ada2fef6c54cef8739d94823b0.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/e0131c83be09a5694ebe179208a3825d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/1d4135bf27b924efdd528452baa17174.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/69ad85cd7b39888042b3bbf1c22d630d.jpeg,2022-11-09 18:03:43,653
653,Birmingham,AL,35213,"7001 Crestwood Boulevard, 606, Birmingham, AL 35213",Sushi Village (Crestwood Blvd),c7a6b234-bcfd-4a40-9285-005d28c27e8e,https://www.ubereats.com/store/sushi-village-crestwood-blvd/c7a6b234-bcfd-4a40-9285-005d28c27e8e,,33.52694152320755,-86.73260458915803,False,Available at 11:00 AM,,,86.0,4.9,$$,https://d1ralsognjng37.cloudfront.net/fadb2b9b-32ab-47f2-8ca4-65b4446ab984.webp,https://d1ralsognjng37.cloudfront.net/3b20634b-be18-4501-b7ab-dbc2787b2ae6.webp,https://d1ralsognjng37.cloudfront.net/be6488d7-8934-457b-8554-0018d129b9f9.webp,https://d1ralsognjng37.cloudfront.net/9ecd3600-4b7d-4211-82ac-e2f37028555d.webp,https://d1ralsognjng37.cloudfront.net/b5597390-077c-415d-aba1-678aac08ca6d.webp,2022-11-09 18:03:43,654
654,Birmingham,AL,35235,"2050 Gadsden Highway, Suite 100, Birmingham, AL 35235",Metro Diner (Trussville),8dde1def-b9ea-47b5-8828-f5633a9345fa,https://www.ubereats.com/store/metro-diner-trussville/8dde1def-b9ea-47b5-8828-f5633a9345fa,,33.6123885,-86.624549,False,Available at 7:45 AM,,,,4.6,$$,https://d1ralsognjng37.cloudfront.net/d8210f37-3855-4f55-91e2-f60939e10927.jpeg,https://d1ralsognjng37.cloudfront.net/d6ef2edb-f857-420e-a86d-72acb8442b7b.jpeg,https://d1ralsognjng37.cloudfront.net/abfb5a57-ce01-4279-83e0-ebf77e45797b.jpeg,https://d1ralsognjng37.cloudfront.net/282ffe89-d59d-4317-8d80-a092841c6f4a.jpeg,https://d1ralsognjng37.cloudfront.net/2290b9d4-752a-4c37-8e03-d0d50019a093.jpeg,2022-11-09 18:03:43,655
655,Gardendale,AL,35071,"901 Fieldstown Road, Gardendale, AL 35071",Cracker Barrel Old Country Store (901 Fieldstown Road),0f0c4ffa-d6ac-4fad-bd26-86616f34b54c,https://www.ubereats.com/store/cracker-barrel-old-country-store-901-fieldstown-road/0f0c4ffa-d6ac-4fad-bd26-86616f34b54c,,33.6478117,-86.8307827,False,Available at 7:30 AM,,,62.0,4.5,$,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,656
656,Birmingham,AL,35215,"9332 Parkway East, Birmingham, AL 35215",Arby's (9332 Parkway E),93691d74-5204-4314-91cb-ce42c1a6c062,https://www.ubereats.com/store/arbys-9332-parkway-e/93691d74-5204-4314-91cb-ce42c1a6c062,$0 Delivery Fee (Spend $20),33.59059,-86.69762,False,Available at 6:00 AM,,,23.0,4.5,$,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,657
657,Birmingham,AL,35235,"5029 Pinnacale Square, Birmingham, AL 35235",Fresh Set 555 (5029 Pinnacle Square),eaa22cd6-ad0f-4682-8d6a-c0c10f5dc601,https://www.ubereats.com/store/fresh-set-555-5029-pinnacle-square/eaa22cd6-ad0f-4682-8d6a-c0c10f5dc601,,33.60789,-86.64161,False,Available at 11:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/0128214e-8704-458d-9a1d-e0f39811dd12.jpeg,https://d1ralsognjng37.cloudfront.net/fa500fc2-b2c9-4a0f-8f8d-6317b48288a9.jpeg,https://d1ralsognjng37.cloudfront.net/8c8c7404-1b07-483e-9129-5976336788d9.jpeg,https://d1ralsognjng37.cloudfront.net/ad410b02-21bc-437e-8058-97b0ae6d742d.jpeg,https://d1ralsognjng37.cloudfront.net/fb671544-235b-4ca8-b04a-6da9aa1839fd.jpeg,2022-11-09 18:03:43,658
658,Fultondale,AL,35068,"1725 Fulton Road, Fultondale, AL 35068",Outback Steakhouse (1725 Fulton Road),5fb1fc45-f293-4a26-b9fb-1ec1f6ac5c30,https://www.ubereats.com/store/outback-steakhouse-1725-fulton-road/5fb1fc45-f293-4a26-b9fb-1ec1f6ac5c30,$0 Delivery Fee (Spend $15),33.609342,-86.806909,False,Available at 10:45 AM,,,84.0,4.0,$,https://d1ralsognjng37.cloudfront.net/0925529e-cba1-4d7b-84e3-6757cc443e5e.jpeg,https://d1ralsognjng37.cloudfront.net/07b92039-0cdd-40bf-9349-d8fc84ad5688.jpeg,https://d1ralsognjng37.cloudfront.net/3bcb1bbf-3db0-40e5-8dc5-17b4085e6978.jpeg,https://d1ralsognjng37.cloudfront.net/52fdaef3-1429-43f5-b21c-3d25317bf75f.jpeg,https://d1ralsognjng37.cloudfront.net/fc3fff4b-237a-4885-8674-8fcee8d161df.jpeg,2022-11-09 18:03:43,659
659,Birmingham,AL,35215,"4817 Pinson Valley Pkwy, Birmingham, AL 35215",Ken’s Hickory Pit BBQ,664a9f48-f94b-4353-97ab-ac55277948fe,https://www.ubereats.com/store/kens-hickory-pit-bbq/664a9f48-f94b-4353-97ab-ac55277948fe,,33.66153,-86.70668,False,Available at 5:30 AM,,,12.0,3.8,$,https://d1ralsognjng37.cloudfront.net/cc55ff3d-89ca-4813-9a8f-4f814122aa3a.webp,https://d1ralsognjng37.cloudfront.net/d69c244b-e611-4896-9971-1a066117b212.webp,https://d1ralsognjng37.cloudfront.net/a52e7d6e-2895-44e9-b1bc-d16e59d8bfcc.webp,https://d1ralsognjng37.cloudfront.net/5fc73cc8-1c3c-4834-ac8e-ccf85b345771.webp,https://d1ralsognjng37.cloudfront.net/735c312d-95ef-4c76-bb1e-044e5a11473c.webp,2022-11-09 18:03:43,660
660,Birmingham,AL,35205,"1024 20th Street South Unit 101, Birmingham, AL 35205",United Kitchens of India,58634ffe-c3a0-56b2-80fb-23c8ab687632,https://www.ubereats.com/store/united-kitchens-of-india/58634ffe-c3a0-56b2-80fb-23c8ab687632,"Spend $20, Save $5",33.5009,-86.7969,False,Opens at 11:00 AM,,,,,,https://d1ralsognjng37.cloudfront.net/96622542-60b1-4899-a6e9-d7165dcd14d7.jpeg,https://d1ralsognjng37.cloudfront.net/1439446f-906c-4863-96dd-cce5dc3443cc.jpeg,https://d1ralsognjng37.cloudfront.net/d8376967-7ce0-4b41-a8b4-bda7c61ee9bb.jpeg,https://d1ralsognjng37.cloudfront.net/166255bd-9fee-412d-bef3-e4af04f3408d.jpeg,https://d1ralsognjng37.cloudfront.net/799fb365-bb3b-4460-b329-89c37b56e245.jpeg,2022-11-09 18:03:43,661
661,Birmingham,AL,35203,"1821 N 2nd Ave, Birmingham, AL 35203",Silver Kati,7181076a-5dc8-4266-a2c1-6c5ffcdc3721,https://www.ubereats.com/store/silver-kati/7181076a-5dc8-4266-a2c1-6c5ffcdc3721,"Spend $30, Save $5",33.5142912,-86.8078778,False,Opens at 11:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/6ba1f124-3d77-47f9-9a9c-f9ceb255709a.jpeg,https://d1ralsognjng37.cloudfront.net/7c1b7597-d454-440d-81ab-db6d76dfafb1.jpeg,https://d1ralsognjng37.cloudfront.net/7a44925a-d64f-43f1-ba6f-6bce12a943ef.jpeg,https://d1ralsognjng37.cloudfront.net/af89c5cb-f927-429d-9560-edbae67f6404.jpeg,https://d1ralsognjng37.cloudfront.net/12f0c294-c2bb-4d28-b568-22bde003c285.jpeg,2022-11-09 18:03:43,662
